"","REGION","OBS_YEAR","TOT_AREA_HA","tot.N","Response","Fish.grp","TAXONNAME","Size.bin","Size","Fxn.grp","pool.mean","pool.var","pool.se"
"4962","SAMOA",2018,6101.33636022,181,"abund_m2","herb_fxngrp",NA,NA,NA,"Scraper",0.0188428049503137,1.44595607981077e-05,0.00380257291818417
"4963","SAMOA",2018,6101.33636022,181,"abund_m2","herb_NOdetrit",NA,NA,NA,NA,0.166035219494261,0.000130994203454097,0.0114452699161749
"4964","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","10 cmTL","(10,20]",NA,0.00886150945029583,2.8926447648015e-05,0.00537833130701475
"4965","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","10 cmTL","(20,30]",NA,0,0,0
"4966","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","10 cmTL","[0,10]",NA,0,0,0
"4967","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(10,15]",NA,0.00762066077744715,2.89806078190946e-05,0.00538336398723833
"4968","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(15,20]",NA,0.00124084867284868,3.47497175355904e-07,0.000589488910290859
"4969","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(20,25]",NA,0,0,0
"4970","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus guttatus","5 cmTL","(5,10]",NA,0,0,0
"4971","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","10 cmTL","(10,20]",NA,0.00908291812220388,1.38245749189196e-06,0.00117577952520528
"4972","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","10 cmTL","(20,30]",NA,0.000956276259997103,2.11139544460536e-07,0.000459499232274153
"4973","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","10 cmTL","[0,10]",NA,0.000790886938286074,7.19447712833027e-08,0.000268225224919847
"4974","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(10,15]",NA,0.00345424319684008,3.81565153070397e-07,0.000617709602540221
"4975","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(15,20]",NA,0.00562867492536381,1.47532601678918e-06,0.00121462999172142
"4976","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(20,25]",NA,0.000956276259997103,2.11139544460536e-07,0.000459499232274153
"4977","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(25,30]",NA,0,0,0
"4978","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","5 cmTL","(5,10]",NA,0.000597131476547175,7.58910791906468e-08,0.00027548335556009
"4979","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus lineatus","5 cmTL","[0,5]",NA,0.000193755461738899,8.67521190542212e-09,9.31408176119478e-05
"4980","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","10 cmTL","(10,20]",NA,0.0272409071363125,9.04026769501917e-06,0.00300670379236452
"4981","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","10 cmTL","(20,30]",NA,0,0,0
"4982","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","10 cmTL","[0,10]",NA,0.00296823153495688,1.81479928075622e-07,0.000426004610392449
"4983","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","5 cmTL","(10,15]",NA,0.0166772930363453,3.13952593809049e-06,0.00177187074531143
"4984","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","5 cmTL","(15,20]",NA,0.0105636140999672,2.18336239772695e-06,0.00147762051885014
"4985","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","5 cmTL","(20,25]",NA,0,0,0
"4986","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","5 cmTL","(5,10]",NA,0.00295307087123596,1.79046988548329e-07,0.000423139443385191
"4987","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus nigricans","5 cmTL","[0,5]",NA,1.51606637209247e-05,2.28088080683687e-10,1.51025852317968e-05
"4988","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","10 cmTL","(10,20]",NA,0,0,0
"4989","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","10 cmTL","(20,30]",NA,0,0,0
"4990","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","10 cmTL","[0,10]",NA,0,0,0
"4991","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","5 cmTL","(10,15]",NA,0,0,0
"4992","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","5 cmTL","(15,20]",NA,0,0,0
"4993","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","5 cmTL","(20,25]",NA,0,0,0
"4994","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","5 cmTL","(5,10]",NA,0,0,0
"4995","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus triostegus","5 cmTL","[0,5]",NA,0,0,0
"4996","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","10 cmTL","(10,20]",NA,5.09725295730776e-05,2.59228929699697e-09,5.09145293309971e-05
"4997","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","10 cmTL","(20,30]",NA,0.000115108528372785,1.05409080100127e-08,0.000102668924266366
"4998","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","10 cmTL","(30,40]",NA,1.99175449143019e-05,3.94399465055763e-10,1.985949307147e-05
"4999","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","10 cmTL","(40,50]",NA,0,0,0
"5000","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(15,20]",NA,5.09725295730776e-05,2.59228929699697e-09,5.09145293309971e-05
"5001","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(20,25]",NA,0.000115108528372785,1.05409080100127e-08,0.000102668924266366
"5002","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(25,30]",NA,0,0,0
"5003","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(30,35]",NA,0,0,0
"5004","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(35,40]",NA,1.99175449143019e-05,3.94399465055763e-10,1.985949307147e-05
"5005","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(40,45]",NA,0,0,0
"5006","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Acanthurus xanthopterus","5 cmTL","(45,50]",NA,0,0,0
"5007","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(100,110]",NA,0,0,0
"5008","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(110,120]",NA,0,0,0
"5009","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(40,50]",NA,0,0,0
"5010","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(60,70]",NA,0,0,0
"5011","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(70,80]",NA,0,0,0
"5012","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(80,90]",NA,0,0,0
"5013","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","10 cmTL","(90,100]",NA,0,0,0
"5014","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(105,110]",NA,0,0,0
"5015","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(110,115]",NA,0,0,0
"5016","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(45,50]",NA,0,0,0
"5017","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(65,70]",NA,0,0,0
"5018","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(70,75]",NA,0,0,0
"5019","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(75,80]",NA,0,0,0
"5020","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(85,90]",NA,0,0,0
"5021","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx ignobilis","5 cmTL","(95,100]",NA,0,0,0
"5022","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(10,20]",NA,0.000171065141053173,1.13204008915303e-08,0.000106397372578134
"5023","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(20,30]",NA,0.000349319886917552,2.52664204081875e-08,0.000158954145614978
"5024","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(30,40]",NA,2.718748746505e-05,1.79502047606279e-10,1.3397837422744e-05
"5025","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(40,50]",NA,0.000107804720407832,4.04362730239458e-09,6.35895219544429e-05
"5026","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(50,60]",NA,2.64347341412638e-05,3.07745042211193e-10,1.75426634868025e-05
"5027","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(60,70]",NA,0,0,0
"5028","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","(70,80]",NA,3.39741456770944e-07,7.6036505851139e-14,2.75747177412823e-07
"5029","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","10 cmTL","[0,10]",NA,0,0,0
"5030","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(10,15]",NA,1.20942857128054e-05,1.44869602089866e-10,1.20361788824305e-05
"5031","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(15,20]",NA,0.000158970855340367,1.11755312894404e-08,0.000105714385442287
"5032","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(20,25]",NA,0.000215066167593968,2.22866687339506e-08,0.000149287202177382
"5033","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(25,30]",NA,0.000134253719323583,3.66689703416907e-09,6.05549092491192e-05
"5034","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(30,35]",NA,2.10789061370327e-05,1.70350404957093e-10,1.30518353099131e-05
"5035","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(35,40]",NA,6.10858132801731e-06,3.66065705967441e-11,6.05033640360138e-06
"5036","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(40,45]",NA,7.19730112144989e-05,3.68944333503417e-09,6.07407880672795e-05
"5037","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(45,50]",NA,3.58317091933331e-05,4.0077467170256e-10,2.00193574248166e-05
"5038","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(50,55]",NA,2.42908156352817e-05,3.03397209743657e-10,1.74183010004896e-05
"5039","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(55,60]",NA,2.14391850598212e-06,4.34783246753646e-12,2.08514567057951e-06
"5040","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(60,65]",NA,0,0,0
"5041","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(65,70]",NA,0,0,0
"5042","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(70,75]",NA,3.39741456770944e-07,7.6036505851139e-14,2.75747177412823e-07
"5043","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","(75,80]",NA,0,0,0
"5044","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx melampygus","5 cmTL","[0,5]",NA,0,0,0
"5045","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","10 cmTL","(20,30]",NA,0,0,0
"5046","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","10 cmTL","(30,40]",NA,1.52112802994039e-05,2.0669388059416e-10,1.43768522491594e-05
"5047","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","10 cmTL","(40,50]",NA,0.000112961653126282,1.17645661892672e-08,0.000108464584954109
"5048","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","10 cmTL","(50,60]",NA,3.04668685979653e-05,8.89376313477214e-10,2.9822412938547e-05
"5049","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","10 cmTL","(60,70]",NA,6.09337371959306e-05,3.55750525390885e-09,5.96448258770939e-05
"5050","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(25,30]",NA,0,0,0
"5051","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(30,35]",NA,0,0,0
"5052","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(35,40]",NA,1.52112802994039e-05,2.0669388059416e-10,1.43768522491594e-05
"5053","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(40,45]",NA,2.17304004277199e-06,4.2182424611053e-12,2.0538360355942e-06
"5054","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(45,50]",NA,0.00011078861308351,1.17603479468061e-08,0.000108445137958353
"5055","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(50,55]",NA,0,0,0
"5056","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(55,60]",NA,3.04668685979653e-05,8.89376313477214e-10,2.9822412938547e-05
"5057","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Caranx sexfasciatus","5 cmTL","(60,65]",NA,6.09337371959306e-05,3.55750525390885e-09,5.96448258770939e-05
"5058","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","10 cmTL","(10,20]",NA,0.00195126550038307,4.19613053170505e-08,0.000204844588205426
"5059","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","10 cmTL","(20,30]",NA,0.00251515633299819,5.83232173832993e-08,0.000241502002855668
"5060","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","10 cmTL","(30,40]",NA,0.000963749944482913,3.45802222271207e-08,0.000185957581795206
"5061","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","10 cmTL","(40,50]",NA,3.1094567838587e-06,7.42625397260497e-12,2.72511540537368e-06
"5062","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","10 cmTL","[0,10]",NA,1.51606637209247e-05,2.28088080683687e-10,1.51025852317968e-05
"5063","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(10,15]",NA,0.000474120963716705,1.00630824364134e-08,0.000100314916320622
"5064","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(15,20]",NA,0.00147714453666636,2.61975932073974e-08,0.000161856705784461
"5065","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(20,25]",NA,0.0012179741681054,3.01807999762638e-08,0.000173726221326154
"5066","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(25,30]",NA,0.00129718216489279,2.77224323712934e-08,0.000166500547660641
"5067","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(30,35]",NA,0.00080987527163942,2.71516266522594e-08,0.00016477750651184
"5068","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(35,40]",NA,0.000153874672843492,3.73549109041566e-09,6.11186640103959e-05
"5069","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(40,45]",NA,3.1094567838587e-06,7.42625397260497e-12,2.72511540537368e-06
"5070","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cephalopholis argus","5 cmTL","(5,10]",NA,1.51606637209247e-05,2.28088080683687e-10,1.51025852317968e-05
"5071","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","(10,20]",NA,0,0,0
"5072","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","(20,30]",NA,0,0,0
"5073","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","(30,40]",NA,0,0,0
"5074","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","10 cmTL","[0,10]",NA,0,0,0
"5075","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(10,15]",NA,0,0,0
"5076","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(15,20]",NA,0,0,0
"5077","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(20,25]",NA,0,0,0
"5078","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(25,30]",NA,0,0,0
"5079","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(30,35]",NA,0,0,0
"5080","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(35,40]",NA,0,0,0
"5081","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","(5,10]",NA,0,0,0
"5082","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus fasciatus","5 cmTL","[0,5]",NA,0,0,0
"5083","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(10,20]",NA,0,0,0
"5084","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(100,110]",NA,1.18806350148223e-05,1.39772113026446e-10,1.18225256619068e-05
"5085","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(110,120]",NA,0,0,0
"5086","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(120,130]",NA,0,0,0
"5087","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(130,140]",NA,0,0,0
"5088","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(140,150]",NA,0,0,0
"5089","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(160,170]",NA,0,0,0
"5090","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(20,30]",NA,0,0,0
"5091","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(30,40]",NA,7.31005587114735e-05,5.33521680813566e-09,7.30425684661736e-05
"5092","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(40,50]",NA,1.18806350148223e-05,1.39772113026446e-10,1.18225256619068e-05
"5093","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(50,60]",NA,0,0,0
"5094","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(60,70]",NA,0,0,0
"5095","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(70,80]",NA,0,0,0
"5096","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(80,90]",NA,1.76543253618923e-05,3.0962845882449e-10,1.7596262637972e-05
"5097","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","10 cmTL","(90,100]",NA,0,0,0
"5098","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(100,105]",NA,0,0,0
"5099","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(105,110]",NA,1.18806350148223e-05,1.39772113026446e-10,1.18225256619068e-05
"5100","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(110,115]",NA,0,0,0
"5101","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(115,120]",NA,0,0,0
"5102","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(120,125]",NA,0,0,0
"5103","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(125,130]",NA,0,0,0
"5104","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(135,140]",NA,0,0,0
"5105","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(145,150]",NA,0,0,0
"5106","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(15,20]",NA,0,0,0
"5107","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(165,170]",NA,0,0,0
"5108","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(25,30]",NA,0,0,0
"5109","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(30,35]",NA,0,0,0
"5110","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(35,40]",NA,7.31005587114735e-05,5.33521680813566e-09,7.30425684661736e-05
"5111","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(40,45]",NA,0,0,0
"5112","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(45,50]",NA,1.18806350148223e-05,1.39772113026446e-10,1.18225256619068e-05
"5113","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(50,55]",NA,0,0,0
"5114","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(55,60]",NA,0,0,0
"5115","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(60,65]",NA,0,0,0
"5116","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(65,70]",NA,0,0,0
"5117","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(70,75]",NA,0,0,0
"5118","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(75,80]",NA,0,0,0
"5119","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(80,85]",NA,0,0,0
"5120","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(85,90]",NA,1.76543253618923e-05,3.0962845882449e-10,1.7596262637972e-05
"5121","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(90,95]",NA,0,0,0
"5122","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Cheilinus undulatus","5 cmTL","(95,100]",NA,0,0,0
"5123","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(10,20]",NA,6.85473680846832e-05,2.59993483285868e-09,5.0989556115529e-05
"5124","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(20,30]",NA,0.000544961844121511,7.48272614892742e-08,0.000273545721021686
"5125","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(30,40]",NA,0.0006386064016319,2.67136842998591e-07,0.000516852825278716
"5126","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(40,50]",NA,0.000338024120289983,5.34073059413303e-08,0.000231100207575264
"5127","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","10 cmTL","(60,70]",NA,1.31634692266299e-05,1.71750822024849e-10,1.31053737842478e-05
"5128","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","10 cmTL","[0,10]",NA,0,0,0
"5129","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(10,15]",NA,0,0,0
"5130","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(15,20]",NA,6.85473680846832e-05,2.59993483285868e-09,5.0989556115529e-05
"5131","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(20,25]",NA,2.63487851678603e-05,1.32169383407385e-10,1.14964943964404e-05
"5132","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(25,30]",NA,0.000518613058953651,7.33203478812778e-08,0.000270777303113237
"5133","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(30,35]",NA,0.000403656918933517,9.08316486002823e-08,0.000301382893675607
"5134","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(35,40]",NA,0.000234949482698383,4.82599910030531e-08,0.000219681567281038
"5135","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(40,45]",NA,3.94904076798898e-05,1.54575739822364e-09,3.93161213527433e-05
"5136","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(45,50]",NA,0.000298533712610093,5.08310436109575e-08,0.000225457409749508
"5137","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","(65,70]",NA,1.31634692266299e-05,1.71750822024849e-10,1.31053737842478e-05
"5138","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus frontalis","5 cmTL","[0,5]",NA,0,0,0
"5139","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","10 cmTL","(10,20]",NA,0.00371255563626373,8.62912417211417e-07,0.000928930792476714
"5140","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","10 cmTL","(20,30]",NA,0.00242135939524483,1.66933700152359e-07,0.000408575207461685
"5141","SAMOA",2018,6101.33636022,181,"abund_m2","priority","Chlorurus japanensis","10 cmTL","(30,40]",NA,0.000239871551426051,1.08604956673394e-08,0.000104213701917451
